horizon,lags,rmse,mae,forecast,actual
40,6,3.251713120554373,2.554611309454212,"['[""[\'[np.float64(5.027163324018128), np.float64(4.7028711441747735), np.float64(4.485614605330359), np.float64(4.209065978362075), np.float64(3.8883788439344444), np.float64(3.606538465483802), np.float64(3.3861026489118227), np.float64(3.199602275799846), np.float64(3.0352677838690614), np.float64(2.897315364845002), np.float64(2.7860452249721277), np.float64(2.6950313566486424), np.float64(2.6191740951843405), np.float64(2.5564420747380563), np.float64(2.505248479355181), np.float64(2.4634149923295516), np.float64(2.4290025746612005), np.float64(2.4007042872611493), np.float64(2.377527392058138), np.float64(2.3585554203736585), np.float64(2.342994349247699), np.float64(2.3302247403357965), np.float64(2.319757288296581), np.float64(2.311180764596859), np.float64(2.304149925059109), np.float64(2.298384472021149), np.float64(2.29365787057316), np.float64(2.289783725231975), np.float64(2.286607945227429), np.float64(2.2840043166453325), np.float64(2.2818698565397266), np.float64(2.280120153544946), np.float64(2.2786858309678295), np.float64(2.2775099915827024), np.float64(2.2765460557250683), np.float64(2.2757558542984557), np.float64(2.2751080756493187), np.float64(2.2745770431931107), np.float64(2.274141715094425), np.float64(2.2737848456240584)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,7,3.297083944296608,2.595281289078168,"['[""[\'[np.float64(5.004747690304505), np.float64(4.693063210376466), np.float64(4.496074649991292), np.float64(4.256886795464224), np.float64(4.040190520374711), np.float64(3.8152503245758536), np.float64(3.556119735490421), np.float64(3.292531508356509), np.float64(3.0717672439096875), np.float64(2.8881400921756226), np.float64(2.732310394668784), np.float64(2.6018113112561947), np.float64(2.495411033113493), np.float64(2.408934270975952), np.float64(2.341714421298188), np.float64(2.292211919210078), np.float64(2.2571943946582502), np.float64(2.233266250783356), np.float64(2.2182199716396176), np.float64(2.2100812979121534), np.float64(2.207131071335261), np.float64(2.207971282220879), np.float64(2.2114682671985264), np.float64(2.21661674985957), np.float64(2.2226471462228683), np.float64(2.2290102124966893), np.float64(2.235315499804129), np.float64(2.2412846840000498), np.float64(2.2467429966021513), np.float64(2.2515910261077856), np.float64(2.255785801133127), np.float64(2.2593280680778314), np.float64(2.2622510288928215), np.float64(2.264606599806332), np.float64(2.26645707692772), np.float64(2.267869378283296), np.float64(2.2689106444255405), np.float64(2.2696448397800637), np.float64(2.2701309278347255), np.float64(2.2704216292631174)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,8,3.3091485255776534,2.606881740928498,"['[""[\'[np.float64(5.014378541205445), np.float64(4.697466721987109), np.float64(4.505904026839083), np.float64(4.274192800344572), np.float64(4.073086370770087), np.float64(3.892161807650192), np.float64(3.657369513955397), np.float64(3.376013589290163), np.float64(3.12051180260907), np.float64(2.9119994224459833), np.float64(2.736095092224219), np.float64(2.5877304978318083), np.float64(2.466981531992772), np.float64(2.3675452889699096), np.float64(2.2861406056590483), np.float64(2.2247058292900186), np.float64(2.1828124266061493), np.float64(2.1563346688346097), np.float64(2.141546985881131), np.float64(2.1360173520940027), np.float64(2.137450945266835), np.float64(2.143826335338334), np.float64(2.1537725755178245), np.float64(2.1661402998640042), np.float64(2.179738079964364), np.float64(2.193574307904658), np.float64(2.2069868598626186), np.float64(2.219527459105805), np.float64(2.2308910814259986), np.float64(2.240915808196503), np.float64(2.2495442256233638), np.float64(2.256776735769361), np.float64(2.2626641774580483), np.float64(2.267306837025014), np.float64(2.2708356328171573), np.float64(2.2733935325068293), np.float64(2.275126987697436), np.float64(2.2761793808442183), np.float64(2.2766844576363017), np.float64(2.2767632964891846)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,9,3.31773347306538,2.6161330161616747,"['[""[\'[np.float64(5.012506427785588), np.float64(4.6974295532110775), np.float64(4.504304167191743), np.float64(4.273676640704405), np.float64(4.0736698126794115), np.float64(3.897397616912841), np.float64(3.675978637976945), np.float64(3.4008355932527876), np.float64(3.138419043956698), np.float64(2.918221701794614), np.float64(2.7339390794763028), np.float64(2.578898970704619), np.float64(2.4524189045993845), np.float64(2.3488074639718306), np.float64(2.2638736487376576), np.float64(2.1982660225202215), np.float64(2.152539916572873), np.float64(2.1238515155054793), np.float64(2.108464872718203), np.float64(2.1034080556611277), np.float64(2.10616253671679), np.float64(2.1144935641037086), np.float64(2.1267498338277973), np.float64(2.141670138571621), np.float64(2.1580667163540057), np.float64(2.1748523284043952), np.float64(2.1911963482002084), np.float64(2.206525106086332), np.float64(2.220458802520539), np.float64(2.2327798077541363), np.float64(2.2434014442397943), np.float64(2.252322171322564), np.float64(2.259598232953629), np.float64(2.2653356915238954), np.float64(2.269680079699171), np.float64(2.2727998220600987), np.float64(2.2748722836962476), np.float64(2.276074022489535), np.float64(2.276573013084352), np.float64(2.2765232939249422)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,10,3.346621966972204,2.6650497867669087,"['[""[\'[np.float64(5.004498414960081), np.float64(4.667734296545523), np.float64(4.498708576451021), np.float64(4.253033463558647), np.float64(4.074945019398773), np.float64(3.924951865152393), np.float64(3.758995141257367), np.float64(3.6333031658165114), np.float64(3.451868259567468), np.float64(3.172962855487827), np.float64(2.868984081391284), np.float64(2.634750004585557), np.float64(2.443581365612868), np.float64(2.284179479177353), np.float64(2.159956732990097), np.float64(2.0608007519328346), np.float64(1.9817897795075636), np.float64(1.9220148794046905), np.float64(1.8766663706600553), np.float64(1.842524889453094), np.float64(1.8294289825495538), np.float64(1.837584276308796), np.float64(1.8598970008151667), np.float64(1.8915635266000779), np.float64(1.9301169792942703), np.float64(1.9722860573410108), np.float64(2.015803774049638), np.float64(2.0597197112868226), np.float64(2.1023697935276138), np.float64(2.1431216342837263), np.float64(2.181763018987778), np.float64(2.2173615772298514), np.float64(2.2487075798406577), np.float64(2.2753695106757235), np.float64(2.29729351358285), np.float64(2.314485386488485), np.float64(2.327245253567877), np.float64(2.3359688229401687), np.float64(2.3410582860504143), np.float64(2.3429779809267335)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,11,3.380511261637924,2.730381813845073,"['[""[\'[np.float64(5.0324116410645825), np.float64(4.698022456781228), np.float64(4.499941638202564), np.float64(4.278515032398972), np.float64(4.078481718950028), np.float64(3.952036136885039), np.float64(3.8132202520486023), np.float64(3.7539837916350236), np.float64(3.75515616281404), np.float64(3.5682412799707066), np.float64(3.186749573649174), np.float64(2.795319177331696), np.float64(2.4969100550352454), np.float64(2.254879084978726), np.float64(2.058625797178696), np.float64(1.9147362144894418), np.float64(1.8004570767531152), np.float64(1.7155998640428933), np.float64(1.663761770014132), np.float64(1.6099234172588854), np.float64(1.5382453184701679), np.float64(1.4824894174609464), np.float64(1.4726506619281632), np.float64(1.5008475927089426), np.float64(1.553206274482232), np.float64(1.6239818012721665), np.float64(1.7048682113981284), np.float64(1.7895893379160241), np.float64(1.8767986071699694), np.float64(1.9610894174467386), np.float64(2.0368656726907544), np.float64(2.1077646919514397), np.float64(2.1799953925237823), np.float64(2.2521211309175015), np.float64(2.3189682571445536), np.float64(2.3776239985514387), np.float64(2.4264173920982772), np.float64(2.46423308343838), np.float64(2.4914947434147208), np.float64(2.5088303730877035)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,12,3.3586791141240635,2.681338290854224,"['[""[\'[np.float64(5.036226558772953), np.float64(4.688766497873419), np.float64(4.4899890707673205), np.float64(4.284470363413477), np.float64(4.070687251941217), np.float64(3.9563730316031207), np.float64(3.804576428617249), np.float64(3.7318172028020076), np.float64(3.6960004948589535), np.float64(3.4053978241624026), np.float64(2.975864166937156), np.float64(2.62808824860663), np.float64(2.417700348818187), np.float64(2.241761953287031), np.float64(2.0896951245336717), np.float64(1.9886050110623728), np.float64(1.8983747916402478), np.float64(1.831944215683858), np.float64(1.7937389673102595), np.float64(1.7339985778991263), np.float64(1.6687224241551253), np.float64(1.652335977462682), np.float64(1.691603576523006), np.float64(1.7426234038499175), np.float64(1.7944678774228615), np.float64(1.8561464086069903), np.float64(1.9181033956859481), np.float64(1.9783035913902691), np.float64(2.040121992901566), np.float64(2.095268522522058), np.float64(2.143227930860991), np.float64(2.1948924167817854), np.float64(2.2510424286578576), np.float64(2.29862258680188), np.float64(2.3342684698685257), np.float64(2.3629912025043165), np.float64(2.3847199528285086), np.float64(2.3988798550294566), np.float64(2.407645147554972), np.float64(2.411031953469941)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,13,3.553926445237378,2.668368393384365,"['[""[\'[np.float64(4.824843722841618), np.float64(4.406776410714437), np.float64(4.112823987955742), np.float64(3.9258158142542716), np.float64(3.8145723211369726), np.float64(3.6272899309087325), np.float64(3.5819436806859404), np.float64(3.4273500881220635), np.float64(3.303365378394023), np.float64(2.799651977094984), np.float64(1.72164029880281), np.float64(1.0236454504923014), np.float64(1.118084727042084), np.float64(1.4683639997342706), np.float64(1.7570436259308226), np.float64(1.9549425975632828), np.float64(2.071738176896302), np.float64(2.199709339074881), np.float64(2.246534586452276), np.float64(2.3099999520033894), np.float64(2.2935743498875176), np.float64(2.3867848772936266), np.float64(2.9234249439055175), np.float64(3.529798564630319), np.float64(3.6660132570087254), np.float64(3.4345528865859283), np.float64(3.1426445633188247), np.float64(2.9105939668901506), np.float64(2.751786643923369), np.float64(2.615284827698429), np.float64(2.5346217871351673), np.float64(2.460557582810928), np.float64(2.46215699217812), np.float64(2.4992579935862373), np.float64(2.2932899377939426), np.float64(1.8668628185267173), np.float64(1.6080165395629067), np.float64(1.6599936539124132), np.float64(1.859585804126152), np.float64(2.054228879275559)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,14,3.4780032456068266,2.611591521626566,"['[""[\'[np.float64(4.857792313765567), np.float64(4.4928178671978385), np.float64(4.213885739907519), np.float64(4.042607972470778), np.float64(3.9280585043045315), np.float64(3.720596582352703), np.float64(3.6853642479325393), np.float64(3.5093659707337443), np.float64(3.3972031616858733), np.float64(2.908084832718672), np.float64(1.8673740068700084), np.float64(1.2862766953013818), np.float64(1.4390002943939022), np.float64(1.7164128329619515), np.float64(1.91478550660121), np.float64(2.028521730749433), np.float64(2.085578069089003), np.float64(2.1910375724491704), np.float64(2.1935440851649255), np.float64(2.250769813442788), np.float64(2.209868939137943), np.float64(2.2822169617436368), np.float64(2.7963077162415075), np.float64(3.2766827851436338), np.float64(3.273489474625453), np.float64(3.0463622899681444), np.float64(2.8448187033239414), np.float64(2.717909827020357), np.float64(2.6437441963715624), np.float64(2.548802726259164), np.float64(2.51647144058959), np.float64(2.4568203171496994), np.float64(2.4763246946708333), np.float64(2.5250031891259086), np.float64(2.3066424202355034), np.float64(1.9457406145214982), np.float64(1.829713010587597), np.float64(1.9403573107878627), np.float64(2.0853803898372503), np.float64(2.1772278752891836)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,15,3.4740569966171293,2.601532728843687,"['[""[\'[np.float64(4.866771899948712), np.float64(4.501651542901674), np.float64(4.218269055131578), np.float64(4.045397841752514), np.float64(3.929840429105342), np.float64(3.7226801380477608), np.float64(3.6891760049328104), np.float64(3.5117436514213605), np.float64(3.401161195107903), np.float64(2.9116037625538387), np.float64(1.871951585301682), np.float64(1.2887609188539235), np.float64(1.425267421883225), np.float64(1.6955856585047488), np.float64(1.9023541692252373), np.float64(2.027110727271725), np.float64(2.0941238360672987), np.float64(2.2072273383890906), np.float64(2.2136797049317547), np.float64(2.277292080650988), np.float64(2.2390144659890465), np.float64(2.3149759186493615), np.float64(2.828972154813529), np.float64(3.3092810651552207), np.float64(3.3213898357147142), np.float64(3.109080659512535), np.float64(2.905379272738103), np.float64(2.7676305481603545), np.float64(2.6819819188380416), np.float64(2.577728067524311), np.float64(2.54044334238199), np.float64(2.4746409410690884), np.float64(2.4911219691298396), np.float64(2.536025243126275), np.float64(2.3177592674660903), np.float64(1.9608600032805361), np.float64(1.8369023240663247), np.float64(1.9321255670928004), np.float64(2.0730962094863274), np.float64(2.1722539400630194)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,16,3.406482568782636,2.630190299201111,"['[""[\'[np.float64(4.927318688496884), np.float64(4.446362670218794), np.float64(4.1432291771432785), np.float64(4.050737822918649), np.float64(3.9667106806299652), np.float64(3.7824922983973224), np.float64(3.7632473662718446), np.float64(3.5675761319418107), np.float64(3.481811337513819), np.float64(2.964269329648736), np.float64(1.9466522546187197), np.float64(1.395384968345849), np.float64(1.5344233324551657), np.float64(2.0411628495870224), np.float64(2.406990527356657), np.float64(2.4613214540790396), np.float64(2.391054689923856), np.float64(2.369474128512685), np.float64(2.2662717912452366), np.float64(2.270475313688804), np.float64(2.1335217599071346), np.float64(2.1880823145878976), np.float64(2.6428834456495527), np.float64(3.0728968531569474), np.float64(3.0869985870531504), np.float64(2.662941930755096), np.float64(2.212378729688946), np.float64(2.040990280853844), np.float64(2.0905617232660965), np.float64(2.1633598668917386), np.float64(2.2634457027268136), np.float64(2.2623204311382836), np.float64(2.3665492295317034), np.float64(2.4247472946765707), np.float64(2.244403435553579), np.float64(1.9146168835318993), np.float64(1.7461943226433485), np.float64(1.942797641302062), np.float64(2.3097151833213667), np.float64(2.527649360689399)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
40,17,3.3870121486808884,2.654835357399566,"['[""[\'[np.float64(4.929932947981513), np.float64(4.473003705106736), np.float64(4.124855820788231), np.float64(4.0248525979609475), np.float64(3.9750842241978472), np.float64(3.799471899410395), np.float64(3.7838068223432595), np.float64(3.595574550247666), np.float64(3.5064183411656673), np.float64(2.9989914612362534), np.float64(1.9705079249362163), np.float64(1.4280482286067822), np.float64(1.5776435432500173), np.float64(2.08284625026114), np.float64(2.5399118147311457), np.float64(2.6531972453795385), np.float64(2.5567704099991557), np.float64(2.4889704037838896), np.float64(2.3404371075552435), np.float64(2.3047040610873957), np.float64(2.1405885785113314), np.float64(2.15063198427821), np.float64(2.5931308808592206), np.float64(2.994587309655474), np.float64(2.9868883862125277), np.float64(2.561988007676194), np.float64(2.0257435235620136), np.float64(1.762356918191329), np.float64(1.7982540959571893), np.float64(1.9216768981305605), np.float64(2.0927450714226), np.float64(2.143739304948987), np.float64(2.270974190541608), np.float64(2.362698558280898), np.float64(2.183861632001879), np.float64(1.8676688309199436), np.float64(1.7042064760933784), np.float64(1.8794650167405922), np.float64(2.2868627834257182), np.float64(2.586799850918962)]\']""]']","['[""[\'[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
